,t,s
11232,11.232000000000001,1.8463383350654723
11233,11.233,1.8390679233748102
11234,11.234,1.8316009505221307
11235,11.235,1.8239407543013335
11236,11.236,1.8160907833011826
11237,11.237,1.80805459298313
11238,11.238,1.7998358416404299
11239,11.239,1.7914382862476714
11240,11.24,1.7828657782101238
11241,11.241,1.7741222590222443
11242,11.242,1.7652117558450406
11243,11.243,1.7561383770117955
11244,11.244,1.7469063074718696
11245,11.245000000000001,1.73751980418219
11246,11.246,1.7279831914560908
11247,11.247,1.7183008562789994
11248,11.248000000000001,1.7084772436004514
11249,11.249,1.698516851611816
11250,11.25,1.6884242270188052
11251,11.251,1.678203960317924
11252,11.252,1.6678606810855379
11253,11.253,1.657399053288272
11254,11.254,1.646823770622951
11255,11.255,1.636139551894305
11256,11.256,1.6253511364381248
11257,11.257,1.6144632795974279
11258,11.258000000000001,1.603480748258785
11259,11.259,1.5924083164557106
11260,11.26,1.581250761045573
11261,11.261000000000001,1.5700128574662453
11262,11.262,1.558699375578284
11263,11.263,1.547315075598078
11264,11.264,1.53586470412709
11265,11.265,1.5243529902818211
11266,11.266,1.5127846419289392
11267,11.267,1.5011643420294003
11268,11.268,1.4894967450952925
11269,11.269,1.477786473762505
11270,11.27,1.4660381154821405
11271,11.271,1.4542562193331179
11272,11.272,1.4424452929581653
11273,11.273,1.4306097996248743
11274,11.274000000000001,1.418754155413397
11275,11.275,1.4068827265317907
11276,11.276,1.3949998267598454
11277,11.277000000000001,1.3831097150218927
11278,11.278,1.371216593088727
11279,11.279,1.3593246034085718
11280,11.28,1.3474378270666725
11281,11.281,1.33556028187291
11282,11.282,1.3236959205764776
11283,11.283,1.3118486292065277
11284,11.284,1.300022225537388
11285,11.285,1.288220457676832
11286,11.286,1.276447002775523
11287,11.287,1.264705465855806
11288,11.288,1.2529993787576073
11289,11.289,1.2413321991992203
11290,11.290000000000001,1.229707309950508
11291,11.291,1.218128018116003
11292,11.292,1.2065975545251728
11293,11.293000000000001,1.1951190732270844
11294,11.294,1.1836956510866232
11295,11.295,1.1723302874792032
11296,11.296,1.1610259040810578
11297,11.297,1.149785344751896
11298,11.298,1.1386113755068865
11299,11.299,1.1275066845746666
11300,11.3,1.116473882538286
11301,11.301,1.1055155025557502
11302,11.302,1.0946340006569728
11303,11.303,1.0838317561138588
11304,11.304,1.0731110718803063
11305,11.305,1.0624741750988547
11306,11.306000000000001,1.0519232176707982
11307,11.307,1.0414602768865668
11308,11.308,1.0310873561132086
11309,11.309000000000001,1.0208063855358942
11310,11.31,1.0106192229503193
11311,11.311,1.0005276546030202
11312,11.312,0.9905333960765998
11313,11.313,0.9806380932169797
11314,11.314,0.9708433230997819
11315,11.315,0.961150595033075
11316,11.316,0.95156135159373
11317,11.317,0.9420769696947725
11318,11.318,0.9326987616810559
11319,11.319,0.9234279764508392
11320,11.32,0.9142658006007426
11321,11.321,0.9052133595917461
11322,11.322000000000001,0.896271718933949
11323,11.323,0.8874418853878381
11324,11.324,0.8787248081799559
11325,11.325000000000001,0.8701213802308804
11326,11.326,0.8616324393935715
